1588181730,5,0
1588182097,392,0
1588182495,475,0
1588182863,476,0
1588183258,665,0
1588183616,665,7599
1588183953,666,7599
1588184352,982,7599
1588184732,1927,7599
1588185142,2437,7599
1588185470,13695,7599
1588185831,25675,7599
1588186191,37477,7599
1588186529,47696,7599
1588187028,58386,7599
1588187345,71880,7599
1588187670,84167,7599
1588188029,95469,7599
1588188397,105306,7729
1588188775,114961,7729
1588189101,119631,7729
1588189450,120776,7729
1588189791,121661,7729
1588190112,121692,7729
1588190448,123063,7729
1588190816,123084,7729
1588191123,124155,7729
1588191524,124801,7729
1588191882,127691,7729
1588192274,127691,7729
1588192643,127745,7729
1588193013,127751,7729
1588193394,127751,7729
1588193733,127751,7729
1588194245,127751,7729
1588194571,127878,7881
1588194910,127879,7881
1588195269,127926,7916
1588195681,127973,7945
1588196050,128068,8032
1588196397,128068,8032
1588196746,128568,8032
1588197066,129359,8146
1588197436,129415,8156
1588197856,129439,8156
1588198163,130570,8321
1588198529,130656,8400
1588198899,130656,8401
1588199257,130660,8401
1588199584,130739,8472
1588199941,130829,8526
1588200297,130936,8593
1588200684,130939,8593
1588201014,131029,8667
1588201464,131301,8708
1588201821,136137,8714
1588202168,136515,8822
1588202558,136610,9894
1588202957,136830,9894
1588203274,136830,9894
1588203611,139896,9894
1588203979,141926,9894
1588204379,143042,10068
1588204747,143725,10068
1588205073,149167,10205
1588205430,156924,10205
1588205807,157036,10205
1588206175,157666,10205
1588206543,159665,10205
1588206920,161664,10205
1588207288,163663,10205
1588207654,165662,10205
1588208022,166661,11005
1588208399,168461,11005
1588208769,169861,11005
1588209115,171260,11005
1588209484,171261,11005
1588209833,171283,11005
1588210192,171443,11005
1588210569,171623,11005
1588210915,171935,11005
1588211334,171957,11005
1588211722,171957,11005
1588212221,171967,11005
1588212588,171979,11005
1588212955,172772,11005
1588213301,172828,11005
1588213667,172843,11005
1588214054,172858,11005
1588214402,172886,11005
1588214778,172891,11005
1588215136,173053,11005
1588215501,173092,11005
1588215910,174130,11005
1588216288,174989,11005
1588216665,175028,11005
1588217021,175116,11005
1588217378,175116,11005
1588217776,175226,11005
1588218176,179139,11005
1588218594,181943,11005
1588218982,181944,11005
1588219441,181968,11005
1588219829,181971,11005
1588220187,184949,11005
1588220574,184959,11005
1588220960,185010,11005
1588221348,185436,11005
1588221705,186162,11005
1588222072,186495,11005
1588222407,189490,11280
1588222752,189678,11280
1588223172,189687,11280
1588223541,189709,11280
1588223938,191699,11280
1588224294,191876,11480
1588224682,191906,11480
1588225080,191977,11480
1588225448,192040,11480
1588225836,192041,11480
1588226225,192407,11480
1588226664,192443,11480
1588227051,192515,11480
1588227387,194802,11480
1588227725,195151,11480
1588228072,196003,11480
1588228450,196006,11480
1588228797,197664,11480
1588229185,197767,11480
1588229571,197810,11480
1588229949,198156,11480
1588230326,198229,11480
1588230743,198341,11480
1588231129,199240,11480
1588231546,199243,11480
1588231963,202691,11480
1588232371,203010,12080
1588232718,203018,12480
1588233105,204266,12480
1588233502,205347,12480
1588233890,205598,12480
1588234308,207431,12480
1588234643,207559,12480
1588234989,207581,12480
1588235346,210240,12480
1588235734,210564,12480
1588236082,210564,54479
1588236439,210585,99678
1588236827,210585,117277
1588237164,210585,117277
1588237583,211525,117277
1588237972,211894,117277
1588238320,216992,117277
1588238707,226736,117841
1588239106,228047,117841
1588239505,228193,117841
1588239884,228243,117841
1588240293,228245,117841
1588240671,228382,117841
1588241103,228385,117841
1588241512,230594,117841
1588241899,230607,117841
1588242255,230607,117841
1588242601,230614,117841
1588242969,230697,117841
1588243357,230774,117841
1588243755,231669,117841
1588244101,231695,117841
1588244622,231788,117841
1588244980,233469,117841
1588245357,233718,117841
1588245746,234336,117841
1588246116,237600,118090
1588246535,238490,118090
1588246944,238694,118090
1588247303,238763,118090
1588247661,239592,118090
1588248097,239594,118090
1588248466,239972,118098
1588248853,240008,118100
1588249231,240008,118103
1588249610,240011,118107
1588250008,240017,118111
1588250365,240991,118113
1588250733,241501,118113
1588251101,241529,118113
1588251467,242361,118113
1588251896,242376,118113
1588252272,242443,118113
1588252669,242569,118113
1588253027,242605,118113
1588253414,242616,118113
1588253801,242633,118113
1588254170,242648,118113
1588254538,242659,118113
1588254917,243017,118113
1588255439,243556,118113
1588255767,244830,118215
1588256135,244844,118215
1588256493,244890,118215
1588256840,253096,118215
1588257249,253096,118215
1588257585,254126,118215
1588257983,254434,118215
1588258369,256018,118215
1588258736,256074,118215
1588259169,256074,118215
1588259516,256413,118215
1588260651,256509,118215
1588261032,256510,118215
1588261418,256592,118215
1588261806,256869,118215
1588262151,257083,118215
1588262588,257184,118215
1588262922,257234,118215
1588263265,257351,118215
1588263619,258409,118220
1588263963,258800,118220
1588264318,258952,118220
1588264651,259066,118220
1588264985,261874,118498
1588265319,265893,118610
1588265642,266409,118610
1588265986,266987,118610
1588266320,267403,118610
1588266654,267865,118610
1588266988,268527,118610
1588267321,268967,118610
1588267665,269416,118610
1588268019,271032,118610
1588268363,271535,118610
1588268696,271984,118610
1588269040,272458,118610
1588269364,273374,118610
1588269708,273786,118610
1588270042,274126,118610
1588270376,274588,118610
1588270710,274906,118610
1588271054,275406,118610
1588271408,275804,118610
1588271741,276157,118610
1588272075,276548,118610
1588272399,276926,118610
1588272732,277298,118610
1588273066,277711,118610
1588273421,278154,118610
1588273765,280314,118712
1588274099,280560,118712
1588274443,280989,118712
1588274797,280990,118712
1588275130,281938,118712
1588275474,282542,118712
1588275828,283320,118712
1588276172,283356,118712
1588276516,283411,118712
1588276880,283421,118712
1588277224,284113,118712
1588277558,288744,118830
1588277892,289724,118934
1588278235,292421,119148
1588278569,292425,119148
1588278903,292469,119148
1588279246,292622,119148
1588279590,292639,119148
1588279943,292728,119148
1588280277,292793,119148
1588280611,292878,119148
1588280945,293118,119148
1588281288,293138,119148
1588281622,293198,119148
1588281956,293382,119148
1588282289,293797,119148
1588282623,293939,119148
1588282956,295537,119292
1588283290,295892,119292
1588283603,296915,119292
1588283937,297227,119292
1588284271,298145,119292
1588284604,298310,119292
1588284948,302029,119394
1588285272,303195,119394
1588285585,304227,119394
1588285908,306995,119603
1588286221,306996,119603
1588286546,307125,119603
1588286870,307192,119603
1588287214,307215,119603
1588287557,307225,119603
1588287881,307250,119603
1588288185,307297,119603
1588288498,307359,119603
1588288811,307362,119603
1588289145,307543,119603
1588289458,308418,119603
1588289782,309841,119735
1588290085,310074,119735
1588290378,310102,119735
1588290681,313934,119735
1588290984,319794,120241
1588291299,320935,120241
1588291612,320981,120241
1588291956,320995,120241
1588292279,320995,120241
1588292583,321030,120241
1588292886,321049,120241
1588293199,321190,120241
1588293502,321192,120242
1588293815,322031,120242
1588294109,322053,120242
1588294422,322053,120242
1588294735,329027,120622
1588295050,333255,120750
1588295353,335040,120852
1588295656,335673,120852
1588295959,336149,120852
1588296262,336687,120852
1588296565,337306,120852
1588296878,337991,120852
1588297191,338749,120852
1588297514,339599,120852
1588297827,340456,120852
1588298150,341259,120985
1588298464,342156,120985
1588298798,342662,120985
1588299122,342684,120987
1588299435,342885,121088
1588299768,348979,122321
1588300081,349456,122350
1588300394,349796,122428
1588300717,350232,122428
1588301051,350622,122428
1588301364,351294,122529
1588301687,351668,122529
1588302010,352649,123337
1588302334,352999,123337
1588302647,353389,123337
1588302961,353863,123337
1588303285,354206,123337
1588303598,354452,123439
1588303922,355869,123596
1588304285,358803,123843
1588304619,359198,123974
1588304932,362894,124119
1588305245,365819,124253
1588306324,365845,124254
1588306617,365862,124258
1588306910,366175,124479
1588307213,367139,125076
1588307496,367641,125342
1588307799,367648,125342
1588308102,368963,125547
1588308405,369038,127747
1588308718,369139,129946
1588309031,369139,129946
1588309374,371359,129946
1588309677,373329,130121
1588309990,373819,130121
1588310302,377405,131416
1588310615,377705,131522
1588310917,382816,131827
1588311230,385215,131827
1588311543,387035,131827
1588311845,387453,134608
1588312148,387455,134608
1588312470,387994,134913
1588312784,391457,135585
1588313087,393519,136113
1588313390,394056,136418
1588313693,394059,136418
1588313995,395014,136922
1588314308,395051,136922
1588314620,395067,136922
1588314943,395068,136922
1588315256,395100,136922
1588315569,395102,136922
1588315891,395271,136922
1588316204,395445,136940
1588316537,395578,136940
1588316860,395614,136940
1588317183,395653,136940
1588317496,395688,136940
1588317818,400181,137858
1588318141,400720,138163
1588318454,402754,138570
1588318786,410152,140544
1588319099,410436,140582
1588319412,410439,140582
1588319734,410704,140593
1588320058,410889,140691
1588320371,410894,140691
1588320684,410896,140691
1588321007,410937,140691
1588321330,411409,141061
1588321653,411470,141061
1588321976,411996,141366
1588322310,411997,141366
1588322634,412190,141430
1588322978,412316,141430
1588323321,413439,142040
1588323685,413982,142143
1588323999,414655,142448
1588324343,415076,142826
1588324666,415137,143426
1588324989,415169,144625
1588325313,415172,144625
1588325636,415431,144625
1588325948,415502,144625
1588326261,415922,144784
1588326584,418067,145960
1588326927,418719,146265
1588327290,418777,146272
1588327613,420038,147193
1588327937,420088,147193
1588328269,420167,147193
1588328592,420309,147193
1588328915,420336,147193
1588329238,420349,147193
1588329560,420351,147193
1588329893,429652,149082
1588330256,430207,149284
1588330580,430606,149358
1588330936,431181,149530
1588331250,431398,149653
1588331573,431639,149673
1588331917,431640,149673
1588332241,431858,149702
1588332554,433010,150109
1588332887,433508,150137
1588333221,433508,150137
1588333556,433561,150137
1588333890,433564,150137
1588334214,443061,155638
1588334558,451534,161628
1588334902,453088,161756
1588335257,453201,161756
1588335591,453466,161862
1588335904,453600,162042
1588336247,453717,162042
1588336580,454462,162512
1588336903,454467,162512
1588337246,454519,162512
1588337579,455019,162711
1588337902,455027,162711
1588338225,455129,162711
1588338558,455211,162711
1588338891,455214,162711
1588339215,455447,162874
1588339548,455988,163133
1588339891,456006,163133
1588340224,456666,163424
1588340557,456912,163424
1588340890,456919,163424
1588341223,457014,163488
1588341556,457321,163488
1588341889,459941,163989
1588342222,460496,164278
1588342565,460560,164278
1588342888,462891,165138
1588343211,462895,165146
1588343554,462895,165198
1588343887,463444,165490
1588344230,463450,165490
1588344553,464000,165780
1588344886,464024,165780
1588345229,464025,165780
1588345572,464081,165780
1588345915,464086,165780
1588346259,464333,165780
1588346592,464349,165780
1588346925,464474,165780
1588347258,464602,165780
1588347591,464962,165979
1588347924,465929,166290
1588348256,466274,166744
1588348579,466846,167011
1588348922,466858,167011
1588349266,466974,167011
1588349589,466982,167011
1588349921,467002,167011
1588350244,467003,167011
1588350567,467106,167011
1588350890,467127,167011
1588351213,467167,167011
1588351536,467203,167011
1588351869,468835,167367
1588352202,468838,167367
1588352525,469302,167634
1588352858,470116,167900
1588353191,470693,168152
1588353505,471212,168162
1588353817,472918,168586
1588354140,472918,168593
1588354453,473421,168695
1588354766,473679,168695
1588355089,477169,172259
1588355401,477224,172259
1588355724,477226,172259
1588356058,481548,174536
1588356381,482058,174873
1588356714,484493,176957
1588357037,484493,178159
1588357360,484493,178159
1588357683,492208,178466
1588358006,500766,179447
1588358339,506157,182910
1588358662,506498,182910
1588358975,506715,183017
1588359288,506914,183137
1588359611,510308,184103
1588359954,512355,185166
1588360267,512441,185178
1588360591,512478,185324
1588360904,512682,185415
1588361247,512682,185415
1588361570,512682,185436
1588361893,512684,185636
1588362215,513366,185953
1588362528,517188,186953
1588362841,521034,188706
1588363154,525309,190858
1588363487,530292,192347
1588363810,532328,193252
1588364123,537400,194701
1588364456,540139,196265
1588364759,540139,196369
1588365082,540666,196784
1588365405,541176,197153
1588365717,541361,197154
1588366020,541381,197249
1588366333,541576,197389
1588366646,541783,197572
1588366959,541783,197586
1588367262,541786,197698
1588367585,541786,197709
1588367898,543311,198685
1588368211,543965,199282
1588368524,544399,199531
1588368847,544399,199535
1588369170,544522,199640
1588369492,544522,199688
1588369805,545604,200488
1588370111,550809,203155
1588370413,555083,203946
1588370736,556795,204720
1588371039,559685,205487
1588371362,561293,206106
1588371675,561797,206533
1588371978,561797,206556
1588372271,561797,206557
1588372563,561797,206566
1588372866,561797,206615
1588373148,562099,206836
1588373451,562303,207079
1588373744,562303,207156
1588374026,562303,207156
1588374329,562603,207255
1588374612,562903,207344
1588374894,563574,207815
1588375197,564084,208343
1588375510,564084,208405
1588375812,564288,208586
1588376105,564288,208754
1588376387,564779,209159
1588376680,564779,209244
1588376963,564969,209280
1588377255,564984,209422
1588377528,564984,209480
1588377790,565093,209612
1588378063,565093,209730
1588378335,565093,209892
1588378608,565093,209920
1588378870,565374,210273
1588379133,565578,210445
1588379405,565578,210609
1588379668,565578,210730
1588379920,565578,210739
1588380172,565955,211194
1588380434,565955,211213
1588380707,565955,211222
1588380969,565955,212030
1588381234,565955,212030
1588381497,565955,212046
1588381759,565955,212068
1588382012,565955,213198
1588382265,569509,215908
1588382529,573422,218194
1588382791,574897,223202
1588383053,581096,223202
1588383316,585781,224057
1588383568,585781,224080
1588383820,586249,224431
1588384103,586249,224503
1588384365,586249,224521
1588384627,586321,224563
1588384890,586321,224850
1588385142,586321,224857
1588385404,586525,225127
1588385687,586525,225224
1588385949,586979,225634
1588386221,587072,225807
1588386504,593430,228521
1588386786,599764,230603
1588387068,604791,233356
1588387361,610234,235555
1588387633,616474,237869
1588387906,622567,241207
1588388178,628737,243617
1588388471,632290,244835
1588388764,635926,246092
1588389046,639284,247490
1588389329,639770,247856
1588389631,641275,248537
1588389914,643629,249165
1588390186,643629,249168
1588390479,643629,249171
1588390772,644071,249546
1588391074,644513,249919
1588391367,644513,250019
1588391649,644944,250499
1588391942,644944,250579
1588392225,644945,250759
1588392507,644945,250831
1588392810,644945,250841
1588393092,644945,250970
1588393385,644945,250970
1588393667,644983,250996
1588393940,645414,251374
1588394222,649132,253016
1588394515,649132,253025
1588394787,649132,253027
1588395059,649573,253426
1588395332,649991,253913
1588395624,649991,254140
1588395917,658436,261104
1588396210,658436,261106
1588396492,658436,261108
1588396785,659188,261116
1588397081,659188,261226
1588397363,659392,261560
1588397636,659392,261563
1588397938,662798,263078
1588398211,662798,263099
1588398473,662816,263285
1588398745,662816,263291
1588399028,662816,263293
1588399311,662816,263543
1588399584,662816,263547
1588399866,662816,263633
1588400139,662816,263634
1588400412,663029,263987
1588400694,663887,264721
1588400966,663892,264752
1588401239,663897,264762
1588401501,664080,264807
1588401774,664095,264895
1588402046,664440,265049
1588402329,664449,265082
1588402601,664488,265290
1588402905,664498,265315
1588403198,664511,265359
1588403470,664751,265812
1588403753,664924,266243
1588404025,664944,266387
1588404308,664993,266534
1588404580,665014,266571
1588404863,665037,266645
1588405155,665061,266705
1588405427,665144,267011
1588405700,665308,267232
1588405972,665348,267416
1588406255,665348,267416
1588406528,665779,267823
1588406811,665817,267843
1588407073,665849,267867
1588407336,665873,267867
1588407598,665962,268075
1588407870,665996,268168
1588408163,665996,268168
1588408445,666034,268175
1588408718,666343,268562
1588410937,666356,268562
1588411209,666396,268562
1588411491,666397,268562
1588411784,666429,268562
1588412077,666546,268598
1588412370,666559,268598
1588412673,668539,270969
1588412986,668569,270969
1588413319,668611,271076
1588413704,668611,271077
1588414017,668762,271207
1588414330,668762,271222
1588414643,669125,271732
1588414957,669518,287075
1588415269,669566,287278
1588415603,669688,287515
1588415926,669912,287790
1588416238,670063,288135
1588416551,670113,288162
1588416864,670267,288428
1588417187,670345,288452
1588417522,674080,290843
1588417855,674089,290885
1588418169,674145,290887
1588418482,674173,294397
1588418814,676760,307688
1588419127,679683,317732
1588419440,680923,318751
1588419753,681018,318816
1588420076,681504,319568
1588420399,681511,319568
1588420731,681512,319568
1588421055,681548,319569
1588421379,681651,319668
1588421703,683797,322699
1588422026,685724,323587
1588422369,685751,323587
1588422714,686074,324097
1588423027,686074,324098
1588423350,686082,324098
1588423683,686285,325348
1588424017,686325,325747
1588424340,686530,370382
1588424674,687251,370421
1588425028,687251,370820
1588425406,687345,370871
1588425751,687519,370886
1588426066,688009,371472
1588426390,688077,371472
1588426734,688375,371677
1588427058,688507,371682
1588427371,689142,372706
1588427705,689225,372731
1588428028,689682,373248
1588428374,689879,373720
1588428687,690374,374510
1588429020,690421,374522
1588429333,690618,374612
1588429646,690618,374613
1588429970,690677,374613
1588430303,691098,375170
1588430625,694535,377363
1588430948,697031,378115
1588431281,697034,378115
1588431604,697067,378116
1588431939,697091,378116
1588432263,700342,380016
1588432587,700355,380016
1588432910,700360,380016
1588433254,700399,380016
1588433567,700492,380045
1588433901,700492,380051
1588434234,700501,380051
1588434547,700600,380083
1588434870,700648,380199
1588435193,700657,380199
1588435529,700761,380242
1588435862,700867,380261
1588436177,700947,380261
1588436501,700970,380261
1588436824,701704,381281
1588437199,701917,381626
1588437503,702249,382136
1588437807,702249,382136
1588438123,702984,382752
1588438436,703097,382759
1588438750,706604,386209
1588439096,706611,386209
1588439400,707145,386479
1588439724,707662,386992
1588440039,707670,386992
1588440363,708006,387502
1588440698,708006,387503
1588441025,708575,388233
1588441369,712707,392508
1588441694,722329,398150
1588442029,722378,398150
1588442362,722503,398250
1588442740,722911,398760
1588443086,723006,398760
1588443411,723130,398822
1588443745,723579,399599
1588444068,727296,402063
1588444413,727297,402063
1588444727,727303,402065
1588445050,728706,402720
1588445363,728733,402720
1588445686,728772,402720
1588446010,728783,402720
1588446355,728784,402720
1588446678,729640,403144
1588446993,729861,403442
1588447338,729972,403442
1588447673,730401,403513
1588448028,730516,403513
1588448342,730849,404023
1588448685,731001,404082
1588449019,731242,404436
1588449353,731242,404436
1588449747,731250,404436
1588450062,731573,404946
1588450397,731665,404991
1588450741,731668,404991
1588451055,731684,404991
1588451390,732137,405141
1588451736,732196,405141
1588452060,734203,406475
1588452397,741455,409470
1588452742,742105,410490
1588453076,742105,410490
1588453422,742141,410490
1588453778,742320,410565
1588454092,742321,410565
1588454416,744250,412005
1588454740,744445,412229
1588455106,744482,412229
1588455421,744491,412229
1588455744,744658,412482
1588456057,744675,412482
1588456381,744745,412482
1588456704,745058,412502
1588457069,745317,412502
1588457393,745438,412502
1588457727,745710,412572
1588458050,746824,413461
1588458363,746824,413461
1588458717,746947,413461
1588459060,746952,455061
1588459404,747223,501304
1588459757,756061,533465
1588460071,764195,554930
1588460405,764211,557929
1588460760,764583,558196
1588461084,767265,559688
1588461428,767602,560155
1588461783,768176,560963
1588462077,768188,560963
1588462400,768279,560963
1588462745,768463,560963
1588463039,768859,561216
1588463342,769196,561372
1588463645,769199,561372
1588463948,769267,561372
1588464253,769482,561372
1588464556,769781,561454
1588464859,769781,561454
1588465162,769921,561454
1588465445,770306,561693
1588465748,770524,561693
1588466053,771002,562293
1588466356,771099,564092
1588466660,772088,565602
1588466964,772258,565631
1588467278,772597,566141
1588467591,772602,566141
1588467977,772802,566297
1588468291,773221,566807
1588468625,773221,566807
1588468959,773357,566808
1588469282,773680,567330
1588469596,773889,567521
1588469920,788992,578571
1588470244,800872,587052
1588470548,809267,594275
1588470861,818966,599006
1588471165,821846,602952
1588471520,828795,608322
1588471854,833167,612701
1588472227,840237,617400
1588472551,846094,623257
1588472894,851322,628414
1588473207,855780,634032
1588473531,861652,638301
1588473864,865797,640506
1588474217,871685,643229
1588474560,879092,646448
1588474936,884874,649978
1588475239,889655,654029
1588475553,894740,659320
1588475876,900622,664468
1588476189,905410,669107
1588476503,907890,670440
1588476806,912793,674949
1588477129,916481,677908
1588477443,921892,681312
1588477745,925747,684231
1588478058,928319,686002
1588478371,931373,688280
1588478696,934954,691407
1588479020,939687,695440
1588479334,943525,699983
1588479658,949336,703255
1588479961,953486,705957
1588480275,955838,706950
1588480588,956137,707857
1588480902,959657,710146
1588481205,960704,710886
1588481528,961012,711101
1588481831,961072,711101
1588482156,961199,711223
1588482469,962329,712018
1588482793,965477,713718
1588483106,965489,713718
1588483439,965685,713896
1588483743,965933,714033
1588484046,965933,714033
1588484371,969938,718041
1588484684,970036,718159
1588484997,970038,718159
1588485300,972786,719816
1588485592,975296,722189
1588485917,975375,722189
1588486231,975425,722189
1588486546,975462,722189
1588486849,975627,722189
1588487166,975780,722189
1588487470,975791,722254
1588487784,975791,722588
1588488078,976308,723098
1588488381,978862,724766
1588488684,978915,724766
1588488996,979045,724766
1588489330,979046,724766
1588489604,979267,724766
1588489878,979313,724766
1588490151,979316,724766
1588490424,979362,724766
1588490676,979417,724836
1588490949,979427,724836
1588491203,979577,725001
1588491446,979621,725001
1588491708,979621,725001
1588491993,979876,725437
1588492276,979950,725508
1588492529,980018,725514
1588492803,980283,726085
1588493119,980582,726202
1588493372,980649,726202
1588493626,980806,726305
1588493880,980815,726305
1588494122,980880,726305
1588494375,980975,727443
1588494627,981052,727488
1588494891,981058,727488
1588495135,981158,727488
1588495389,983109,728519
1588495632,983111,729518
1588495895,983131,729518
1588496149,983166,729572
1588496401,983170,729572
1588496706,983197,729572
1588496950,983203,729572
1588497255,983209,729572
1588497498,983391,729775
1588497751,983819,730435
1588498005,984100,730991
1588498290,988533,735704
1588498555,988546,737691
1588498858,991437,739873
1588499122,991473,739873
1588499388,991473,739873
1588499630,991475,739875
1588499883,991618,739878
1588500219,991638,739878
1588500536,991638,739878
1588500842,991705,739878
1588501139,991889,739939
1588501425,991899,739939
1588501678,991899,739940
1588501995,992042,739965
1588502292,992045,739982
1588502577,992045,740011
1588502852,992149,740027
1588503107,992250,740056
1588503379,992463,740340
1588503634,992770,740878
1588503970,992856,740884
1588504246,992884,740891
1588504543,993927,741372
1588504817,998537,744262
1588505070,998537,744262
1588505333,998675,744379
1588505639,1000906,746447
1588505914,1001100,746616
1588506198,1001100,746734
1588506513,1001395,747266
1588506777,1001395,747465
1588507069,1001458,747529
1588507395,1001458,747532
1588507710,1001470,747555
1588508035,1001481,747593
1588508299,1001633,747639
1588508573,1002768,749145
1588508836,1003840,749818
1588509130,1004618,750293
1588509445,1004618,750323
1588509730,1004742,750710
1588510015,1004744,750721
1588510269,1004780,750779
1588510552,1006492,752249
1588510825,1008086,753766
1588511152,1009838,755159
1588511450,1009939,756290
1588511779,1009939,756298
1588512077,1009939,756298
1588512355,1010023,756331
